step,time_fs,potential_eV,kinetic_eV,total_eV,carbon_z_A,carbon_vz_A_fs,carbon_min_original_substrate_distance_A,top_clearance_A
1354,338.5,-1124.0403931066394,16.94918991261676,-1107.0912031940227,24.130548779181712,0.033310545678250585,1.257276128733842,75.50578552720256
1355,338.75,-1124.0864018127322,16.995165477177398,-1107.0912363355549,24.138939653523902,0.03381696511953509,1.2588422218417896,75.4994015366443
1356,339.0,-1124.1432141885161,17.051932334174058,-1107.091281854342,24.14745726174148,0.03432336100342491,1.2596606934308823,75.49311268736113
1357,339.25,-1124.2102467641234,17.11890833522484,-1107.0913384288986,24.156101334025614,0.03482765963240158,1.259728100387389,75.48691878284305
1358,339.5,-1124.2867426499724,17.19536734336851,-1107.0913753066038,24.16487109155768,0.03532784498148669,1.2590441135767965,75.48081924507095
1359,339.75,-1124.3718799576163,17.28045087254018,-1107.0914290850762,24.173765256516358,0.03582192510980386,1.2576115166071369,75.4748131217671
1360,340.0,-1124.4646686539054,17.37317718628176,-1107.0914914676237,24.18278205411258,0.036307903647464224,1.2554362525628018,75.46889908791334
1361,340.25,-1124.5640265271068,17.472449283037275,-1107.0915772440694,24.19191920834009,0.03678374663810657,1.2525275137173741,75.4630754425958
1362,340.5,-1124.668706946075,17.577062886349,-1107.091644059726,24.201173927431633,0.03724735795202657,1.248897893012483,75.45734009803412
1363,340.75,-1124.777449272573,17.68571410367247,-1107.0917351689004,24.2105428873161,0.03769655812281028,1.244563568241172,75.451690567435
1364,341.0,-1124.8888318166137,17.797004766486967,-1107.0918270501268,24.220022206493038,0.03812905724678027,1.2395445360663464,75.44612394628388
1365,341.25,-1125.0013738647103,17.909445151757016,-1107.0919287129534,24.22960741593949,0.03854243188043775,1.2338648930399463,75.44063689001783
1366,341.5,-1125.1134926900268,18.021458009307356,-1107.0920346807195,24.239293422433256,0.03893410440382711,1.22755316599005,75.43522558677589
1367,341.75,-1125.2235274985433,18.131384671470236,-1107.092142827073,24.249074468141405,0.03930133491667067,1.2206426829410755,75.4298857275584
1368,342.0,-1125.3297472819686,18.237494268765072,-1107.0922530132036,24.258944089891592,0.039641212751479596,1.2131719685196196,75.42461247599645
1369,342.25,-1125.430359788239,18.33799477293473,-1107.0923650153043,24.268895074517143,0.03995065255929651,1.2051851736306531,75.4194004351631
1370,342.5,-1125.5235462412238,18.431050882578376,-1107.0924953586455,24.27891941617124,0.0402264157244551,1.1967325117306584,75.4142436157702
1371,342.75,-1125.607446976006,18.514816557515847,-1107.0926304184902,24.28900828237937,0.04046513181515837,1.187870665741382,75.40913541082136
1372,343.0,-1125.6802071258426,18.587475358445506,-1107.092731767397,24.299151982078822,0.04066331951347282,1.1786631986406697,75.40406857142219
1373,343.25,-1125.7401398643851,18.647294007258115,-1107.092845857127,24.309339942136106,0.04081744949485851,1.1691809323181197,75.39903518922354
1374,343.5,-1125.7856474146247,18.692698245921143,-1107.0929491687036,24.319560706826252,0.04092404125237121,1.1595021828609882,75.39402669579846
1375,343.75,-1125.8153954520822,18.7223705291254,-1107.0930249229568,24.329801962762293,0.04097979706136029,1.149712842314816,75.3890338806743
1376,344.0,-1125.8284101709723,18.73535790891555,-1107.0930522620567,24.340050605356932,0.04098175871160047,1.139906172844792,75.38404694087043
1377,344.25,-1125.8242575749755,18.731185616028288,-1107.0930719589471,24.350292842118094,0.040927467926258475,1.1301823333440044,75.37905555808943
1378,344.5,-1125.8030131682754,18.7099697673201,-1107.0930434009554,24.360514339320062,0.04081514058846298,1.120647579570694,75.3740490083198
1379,344.75,-1125.7654738649726,18.672516117537924,-1107.0929577474346,24.370700412412326,0.040643865608623465,1.1114131155253055,75.36901630409395
1380,345.0,-1125.7132131382823,18.62039496798067,-1107.0928181703016,24.380836272124373,0.04041379001997939,1.1025934873873238,75.363946378169
1381,345.25,-1125.6486041471362,18.55597244924454,-1107.0926316978916,24.390907307422317,0.040126260855691515,1.0943046192473775,75.35882829518485
1382,345.5,-1125.5747810080647,18.482376948092618,-1107.092404059972,24.40089940255222,0.03978393824646055,1.0866614985434855,75.35365148878053
1383,345.75,-1125.4955288693309,18.40339820544526,-1107.0921306638857,24.410799276545546,0.039390865853352094,1.0797755762641654,75.34840601620772
1384,346.0,-1125.415149718523,18.323317050966008,-1107.0918326675571,24.420594835478894,0.0389524779302337,1.073751910642665,75.34308282218434
1385,346.25,-1125.3382480293512,18.24666914422458,-1107.0915788851266,24.43027551551066,0.03847555225683952,1.0686862335007614,75.33767399613659
1386,346.5,-1125.2692464590073,18.177957116914996,-1107.0912893420923,24.439832611607315,0.03796809820522808,1.0646619384568212,75.33217301891581
1387,346.75,-1125.212414212525,18.12133139932846,-1107.0910828131964,24.449259564613275,0.03743914254457559,1.061747245770512,75.32657497829922
1388,347.0,-1125.1711956635118,18.08027707001787,-1107.0909185934938,24.458552182879604,0.036898427839491085,1.059992694283135,75.32087673525228
1389,347.25,-1125.1481745764613,18.057341341622774,-1107.0908332348386,24.46770877853302,0.036356046568114246,1.059429218210437,75.31507702643128
1390,347.5,-1125.1447611227632,18.053938661129887,-1107.0908224616333,24.476730206163662,0.03582203370366619,1.0600668961964386,75.309176493742
1391,347.75,-1125.1611425057054,18.070261432710545,-1107.0908810729948,24.485619795384853,0.03530594785234256,1.061894559897625,75.30317763426916
1392,348.0,-1125.196333296597,18.105310917450527,-1107.0910223791466,24.494383180089834,0.03481650185226652,1.064880253221752,75.29708467289822
1393,348.25,-1125.248253338039,18.157047761092343,-1107.0912055769465,24.503028046310988,0.0343612568145753,1.0689724965534018,75.29090337364862
1394,348.5,-1125.314045675099,18.222624391446395,-1107.0914212836526,24.511563808497122,0.033946399537111004,1.0741022732496575,75.28464079707605
1395,348.75,-1125.390314206481,18.298661205887164,-1107.0916530005939,24.52000124607954,0.03357662447802591,1.080185529966225,75.27830502766633
1396,349.0,-1125.473418161273,18.38153341277095,-1107.091884748502,24.528352120736134,0.03325512322201055,1.0871260393240536,75.27190488691016
1397,349.25,-1125.5597195848823,18.46763010963021,-1107.0920894752521,24.536628807690548,0.032983656313578795,1.0948183634043773,75.26544965709537
1398,349.5,-1125.6458590999246,18.55357713033643,-1107.0922819695882,24.54484394889292,0.03276266693226611,1.103150795864478,75.25894882133366
1399,349.75,-1125.728816010058,18.636408728089354,-1107.0924072819685,24.55301014115668,0.032591433483109916,1.112008189870245,75.25241182985943
1400,350.0,-1125.8061911687255,18.713668795675805,-1107.0925223730496,24.561139665634478,0.032468255515124875,1.1212745720052084,75.24584789719871
1401,350.25,-1125.8760584965348,18.783452969555803,-1107.092605526979,24.569244268914243,0.032390648764105676,1.1308354232382676,75.23926583792107
1402,350.5,-1125.9370636120439,18.844403800661173,-1107.0926598113826,24.57733499001653,0.032355536621609976,1.1405796364563512,75.23267393689068
1403,350.75,-1125.9883227869868,18.89566472287084,-1107.092658064116,24.585422037225047,0.03235944771918995,1.1504010872617327,75.22607985661725
1404,351.0,-1126.0294596627355,18.93681354962109,-1107.0926461131144,24.593514713876125,0.03239868904176859,1.1601997754302762,75.21949058147416
1405,351.25,-1126.0604029670358,18.967783262757415,-1107.0926197042784,24.601621381745932,0.03246949074788628,1.1698826272030842,75.21291238967419
1406,351.5,-1126.0813806131482,18.988778061684535,-1107.0926025514636,24.609749459250068,0.03256812616143514,1.1793639527659021,75.20635085160947
1407,351.75,-1126.092761658132,19.000200035666495,-1107.0925616224656,24.61790544482665,0.03269100819259431,1.1885656288896789,75.19981084777282
1408,352.0,-1126.0950981006026,19.002585969477636,-1107.092512131125,24.626094963346365,0.032834754364536034,1.1974170138587528,75.19329660329862
1409,352.25,-1126.089027158916,18.99656135622073,-1107.0924658026952,24.63432282200892,0.032996233362663,1.2058547264396278,75.18681172979647
1410,352.5,-1126.075235389173,18.982816586807328,-1107.0924188023657,24.642593080027694,0.033172587715153315,1.2138222481026708,75.18035927714587
1411,352.75,-1126.0544519498944,18.9620921815774,-1107.092359768317,24.650909115866494,0.033361218363379616,1.221269515612039,75.17394178268175
1412,353.0,-1126.027468316257,18.935164129679404,-1107.0923041865776,24.659273689209385,0.03355977914960774,1.228152522247435,75.16756131732421
1413,353.25,-1125.9951053783298,18.902832554095326,-1107.0922728242344,24.667689005441297,0.0337661657145791,1.2344328745351518,75.16121953310719
1414,353.5,-1125.9581351950765,18.865913589231514,-1107.092221605845,24.676156772066676,0.0339784960505378,1.2400773755492003,75.15491770452358
1415,353.75,-1125.917410582304,18.825245986891932,-1107.092164595412,24.684678253466565,0.03419509639938314,1.2450576176165604,75.1486567684083
1416,354.0,-1125.8737993836403,18.781702619413462,-1107.0920967642269,24.69325432026637,0.03441447730649036,1.2493496126135601,75.14243735958988
1417,354.25,-1125.8282268345356,18.736191340093505,-1107.0920354944421,24.70188549211981,0.03463529399960845,1.2529334606957412,75.13625984335462
1418,354.5,-1125.7816397547722,18.68965444333616,-1107.091985311436,24.710571967266173,0.034856312528170785,1.2557930808697038,75.13012434178214
1419,354.75,-1125.7349817156792,18.643062288967027,-1107.0919194267121,24.719313648383896,0.03507640166456681,1.2579159846753858,75.12403075669916
1420,355.0,-1125.689257979393,18.597401467685007,-1107.091856511708,24.728110168098457,0.03529451860126829,1.259293081667507,75.11797879040022
1421,355.25,-1125.6454486846924,18.55366114287169,-1107.0917875418206,24.73696090768453,0.035509681690208246,1.2599185447039236,75.11196796293146
1422,355.5,-1125.604550987482,18.512815363896706,-1107.0917356235855,24.74586500894356,0.035720956122773304,1.2597897245741008,75.1059976240682
1423,355.75,-1125.567478299141,18.475804423619955,-1107.0916738755209,24.754821385745917,0.035927443520419725,1.2589071122122595,75.10006696437934
1424,356.0,-1125.5351360738277,18.443515303331417,-1107.0916207704963,24.76382873070377,0.03612827981107389,1.257274348991017,75.0941750223907
1425,356.25,-1125.5083230733871,18.416756866481414,-1107.0915662069058,24.772885525651454,0.03632263175371672,1.2548982847417327,75.08832069045242
1426,356.5,-1125.4877750575542,18.39623087649577,-1107.0915441810585,24.78199004658063,0.036509704775246836,1.2517890834297338,75.08250271729145
1427,356.75,-1125.4740028381348,18.382496632061905,-1107.0915062060728,24.791140378039078,0.036688760545326,1.2479603616109003,75.07671971047972
1428,357.0,-1125.4674440324306,18.375936292757963,-1107.0915077396726,24.800334426853293,0.03685911903305003,1.2434293853116851,75.07097013709398
1429,357.25,-1125.468210875988,18.376712726064923,-1107.0914981499232,24.809569937555604,0.03702008174055559,1.2382173034889592,75.06525232247992
1430,357.5,-1125.476256608963,18.384729661435742,-1107.0915269475272,24.818844467723572,0.03717085978147392,1.2323494724554824,75.05956445043823
1431,357.75,-1125.491190701723,18.399627513129793,-1107.0915631885932,24.828155367446342,0.03731066356619013,1.2258558314071026,75.05390456066259
1432,358.0,-1125.512380450964,18.42078135260663,-1107.0915990983574,24.837499799506666,0.03743876388921959,1.218771257136395,75.04827054676366
1433,358.25,-1125.5389824807644,18.44728836576789,-1107.0916941149965,24.846874749390953,0.03755444765027295,1.2111359590606934,75.04266015688532
1434,358.5,-1125.5697720944881,18.47797165254386,-1107.0918004419443,24.856277023331803,0.03765700021702875,1.2029959156473167,75.03707099418831
1435,358.75,-1125.6032825410366,18.51140534652443,-1107.091877194512,24.865703249499468,0.03774572549407584,1.1944033049758176,75.03150051976223
1436,359.0,-1125.6379653215408,18.545954114901946,-1107.092011206639,24.87514988607884,0.037819957410929674,1.1854169043087277,75.02594606076708
1437,359.25,-1125.671965688467,18.57982737808635,-1107.0921383103807,24.884613228204934,0.03787907549927555,1.176102520379604,75.02040481869655
1438,359.5,-1125.7034138143063,18.611160558804414,-1107.0922532555019,24.89408942382848,0.03792254731459483,1.1665333423846391,75.01487388389549
1439,359.75,-1125.7305065095425,18.638115623693935,-1107.0923908858485,24.90357450186223,0.037949975286639175,1.1567901156631373,75.00935025835182
1440,360.0,-1125.751475840807,18.658996801906035,-1107.0924790389008,24.913064411471797,0.03796114693787079,1.1469611578511387,75.00383088563258
1441,360.25,-1125.7649408876896,18.67238186437699,-1107.0925590233126,24.922555075331164,0.0379560872406194,1.1371421021139787,74.99831269068986
1442,360.5,-1125.76986348629,18.677254096124674,-1107.0926093901653,24.932042455092105,0.03793510754746219,1.127435332656106,74.99279262869742
1443,360.75,-1125.7657337784767,18.67312396076948,-1107.0926098177072,24.941522629104895,0.03789884411406485,1.1179490385594522,74.98726774303522
1444,361.0,-1125.7527029514313,18.660135841179088,-1107.0925671102523,24.95099187714914,0.03784828769980425,1.108795944082546,74.98173522838309
1445,361.25,-1125.7315899133682,18.639139190820874,-1107.0924507225473,24.960446772954796,0.03778479814478676,1.100091578157415,74.97619249985536
1446,361.5,-1125.704031676054,18.611708132516135,-1107.0923235435378,24.96988427622153,0.037710094307710294,1.0919521925201727,74.97063726220166
1447,361.75,-1125.6722484529018,18.580104782718767,-1107.092143670183,24.979301820108653,0.03762622712467376,1.08449234690538,74.96506757553229
1448,362.0,-1125.6391299590468,18.54717126979986,-1107.091958689247,24.98869738978387,0.03753553127196779,1.077822196964014,74.95948191427493
1449,362.25,-1125.607904471457,18.516151368389203,-1107.0917531030677,24.998069585744638,0.03744054582514495,1.0720445867346697,74.95387921474912
1450,362.5,-1125.5819875374436,18.490454382603204,-1107.0915331548404,25.00741766269644,0.0373439246413157,1.0672521167984297,74.94825890399925
1451,362.75,-1125.5647188350558,18.4733720212665,-1107.0913468137894,25.016741548065294,0.037248325620559214,1.063524159217391,74.94262091351143
1452,363.0,-1125.558970324695,18.467772128647663,-1107.0911981960473,25.02604182550672,0.03715628464215573,1.0609240996374019,74.93696566770636
1453,363.25,-1125.566946350038,18.475813568739976,-1107.091132781298,25.035319690386373,0.03707009620250253,1.059497002857937,74.93129405101746
1454,363.5,-1125.5898442938924,18.49871692978055,-1107.0911273641118,25.044576873607973,0.036991692273439486,1.0592678457609361,74.92560735103365
1455,363.75,-1125.627789311111,18.536627650848345,-1107.0911616602625,25.053815536523093,0.03692254840434107,1.0602405582139247,74.91990718001503
1456,364.0,-1125.6798815205693,18.58859251751337,-1107.0912890030559,25.063038147810143,0.03686362609780813,1.0623978424024019,74.91419538260524
1457,364.25,-1125.744094364345,18.65264806599771,-1107.0914462983474,25.072247349571995,0.036815344660721325,1.065701875749797,74.90847393523478
1458,364.5,-1125.8176787421107,18.726011764582744,-1107.091666977528,25.081445820140505,0.03677759630394592,1.0700957696779099,74.90274484286184
1459,364.75,-1125.8972397074103,18.805343919442482,-1107.0918957879678,25.09063614772397,0.03674979482431272,1.0755057122981988,74.8970100435543
1460,365.0,-1125.9791611135006,18.887041865777856,-1107.0921192477228,25.09982071755266,0.0367309463955716,1.0818436109566243,74.89127132345979
1461,365.25,-1126.0598466992378,18.967524004725902,-1107.092322694512,25.109001620921756,0.036719741533310764,1.089010004792945,74.8855302480094
