step,time_fs,potential_eV,kinetic_eV,total_eV,projectile_min_substrate_distance_A,carbon_z_A
2569,642.25,-1127.487196289003,20.394783879210745,-1107.0924124097921,1.1021927177757065,32.85434203630728
2570,642.5,-1127.4238269105554,20.33137234896061,-1107.0924545615946,1.110920500918065,32.86136089127367
2571,642.75,-1127.3601747378707,20.267740357503936,-1107.0924343803667,1.1200790472365363,32.86830583211733
2572,643.0,-1127.296518690884,20.204141258559243,-1107.0923774323248,1.129554971834424,32.87519819454599
2573,643.25,-1127.2336180657148,20.141345979979487,-1107.0922720857354,1.1392378506885203,32.882058470399556
2574,643.5,-1127.1727181747556,20.080548588590318,-1107.0921695861653,1.1490217957253661,32.888906038685214
2575,643.75,-1127.1153017506003,20.023244684480137,-1107.09205706612,1.1588067029670708,32.895758964195224
2576,644.0,-1127.0630271062255,19.971098230398084,-1107.0919288758273,1.168499113959087,32.90263387090874
2577,644.25,-1127.017630495131,19.925813545928865,-1107.0918169492022,1.1780127631744226,32.90954587495967
2578,644.5,-1126.980733834207,19.88901558979349,-1107.0917182444136,1.1872688508990907,32.9165085678002
2579,644.75,-1126.9537672623992,19.862150046831964,-1107.0916172155673,1.196196017185905,32.92353405230147
2580,645.0,-1126.938000716269,19.8464082578584,-1107.0915924584106,1.204730152483621,32.93063300575886
2581,645.25,-1126.934223510325,19.842679666835565,-1107.0915438434895,1.2128140071550693,32.93781477599491
2582,645.5,-1126.943038471043,19.85153070104179,-1107.0915077700013,1.2203968143619808,32.94508747269813
2583,645.75,-1126.9647346958518,19.873196323507603,-1107.0915383723443,1.2274338795038093,32.95245806237677
2584,646.0,-1126.999128781259,19.907585070769468,-1107.0915437104895,1.2338861478514365,32.959932463037326
2585,646.25,-1127.04589099437,19.954296660414503,-1107.0915943339555,1.2397197858866547,32.96751563332078
2586,646.5,-1127.1043050214648,20.01264953053242,-1107.0916554909325,1.244905751883962,32.975211665738684
2587,646.75,-1127.1734534874558,20.08171677775662,-1107.0917367096993,1.2494194275757942,32.9830238596556
2588,647.0,-1127.2521620765328,20.160366140490833,-1107.091795936042,1.2532402581247044,32.99095479888011
2589,647.25,-1127.3391989693046,20.247299076190775,-1107.0918998931138,1.2563514713817399,32.999006410139316
2590,647.5,-1127.433073118329,20.341087977080704,-1107.0919851412484,1.2587398306167321,33.00718001252787
2591,647.75,-1127.532299540937,20.440217487093456,-1107.0920820538436,1.2603954160055826,33.0154763680582
2592,648.0,-1127.635305263102,20.543120088496053,-1107.092185174606,1.2613114797652674,33.023895710568624
2593,648.25,-1127.7404864355922,20.648201404295396,-1107.0922850312968,1.2614843287588051,33.032437777803516
2594,648.5,-1127.8462364077568,20.753864050045994,-1107.0923723577107,1.2609132689218336,33.04110182656763
2595,648.75,-1127.950986303389,20.858527174890497,-1107.0924591284986,1.259600598174075,33.04988664241002
2596,649.0,-1128.0531816631556,20.960637438481857,-1107.0925442246737,1.2575516274876906,33.05879054934383
2597,649.25,-1128.1513142362237,21.058678559386532,-1107.092635676837,1.254774792147588,33.06781139464414
2598,649.5,-1128.2439180985093,21.151181022676678,-1107.0927370758327,1.2512817629639925,33.07694654863248
2599,649.75,-1128.329538680613,21.236724778276983,-1107.092813902336,1.2470876403350184,33.0861928810955
2600,650.0,-1128.4068174287677,21.3139391474156,-1107.0928782813521,1.242211190932561,33.09554673602781
2601,650.25,-1128.4744695201516,21.38150382037641,-1107.0929656997753,1.236675103066355,33.105003907727436
2602,650.5,-1128.5311882272363,21.43814571585225,-1107.093042511384,1.230506320983664,33.11455960211403
2603,650.75,-1128.575731858611,21.48263586698752,-1107.0930959916236,1.2237364011072913,33.124208399609216
2604,651.0,-1128.6069671735168,21.51378967503674,-1107.09317749848,1.2164019191492257,33.13394421139143
2605,651.25,-1128.6237259954214,21.530469518815636,-1107.0932564766058,1.2085448978346438,33.143760235136
2606,651.5,-1128.624896273017,21.531591605916123,-1107.0933046671007,1.2002132247500645,33.1536489182905
2607,651.75,-1128.6095142439008,21.5161463016219,-1107.093367942279,1.191461093297854,33.16360191602935
2608,652.0,-1128.5766459181905,21.483230491654716,-1107.0934154265358,1.18234937944417,33.17361006401556
2609,652.25,-1128.525528602302,21.432083038352744,-1107.0934455639494,1.1729460326995438,33.183663352586976
2610,652.5,-1128.4556307941675,21.36213904694569,-1107.0934917472218,1.1633263762800288,33.193750916399
2611,652.75,-1128.366605348885,21.273100578288403,-1107.0935047705966,1.1535732274262893,33.203861050883674
2612,653.0,-1128.2585145235062,21.165020278389058,-1107.0934942451172,1.1437767560325791,33.21398126824115
2613,653.25,-1128.1318413242698,21.03839863137761,-1107.0934426928923,1.134034073762457,33.22409838973234
2614,653.5,-1127.9876064658165,20.89428121294918,-1107.0933252528673,1.124448513709376,33.234198678535684
2615,653.75,-1127.8275505825877,20.73434154082959,-1107.0932090417582,1.1151285681654437,33.244268015571016
2616,654.0,-1127.6539637297392,20.560940466893005,-1107.0930232628461,1.1061864570946123,33.25429211689379
2617,654.25,-1127.4699492827058,20.377148436733187,-1107.0928008459725,1.0977363426874611,33.26425679123591
2618,654.5,-1127.2792411223054,20.186717931118558,-1107.0925231911867,1.0898921796155803,33.274148232453264
2619,654.75,-1127.0862268060446,19.994000390166114,-1107.0922264158785,1.082765249813537,33.2839533386339
2620,655.0,-1126.8956993222237,19.803794593019564,-1107.091904729204,1.0764614312249663,33.29366004632462
2621,655.25,-1126.712720707059,19.62112651237144,-1107.0915941946876,1.0710783314734476,33.30325766234556
2622,655.5,-1126.5422922372818,19.450980290489312,-1107.0913119467925,1.0667024167166093,33.312737179654455
2623,655.75,-1126.389044135809,19.297994488662624,-1107.0910496471463,1.0634061483301052,33.32209156458411
2624,656.0,-1126.2570314705372,19.166154638467546,-1107.0908768320696,1.0612454657604524,33.33131598686222
2625,656.25,-1126.1492720916867,19.058517071872963,-1107.0907550198137,1.0602576581224514,33.34040798150862
2626,656.5,-1126.0676896646619,18.97700244752689,-1107.090687217135,1.060459952749291,33.34936751568898
2627,656.75,-1126.0130150541663,18.922287878926102,-1107.0907271752403,1.061848814284143,33.35819695963916
2628,657.0,-1125.984669469297,18.893811539831123,-1107.0908579294658,1.064400084161996,33.366900958152854
2629,657.25,-1125.9809157550335,18.889889257410772,-1107.0910264976228,1.0680699502942863,33.37548622143789
2630,657.5,-1125.9991598203778,18.907920368420164,-1107.0912394519576,1.0727965936119699,33.38396123728022
2631,657.75,-1126.0361155420542,18.944651702562183,-1107.091463839492,1.078502498439518,33.392335938828346
2632,658.0,-1126.0881498083472,18.996464063843035,-1107.0916857445043,1.0850970977089753,33.400621345480644
2633,658.25,-1126.1515438482165,19.059648718057232,-1107.0918951301594,1.0924796418553708,33.40882920127089
2634,658.5,-1126.2227475047112,19.130644861076263,-1107.092102643635,1.1005421167629288,33.41697163854092
2635,658.75,-1126.2984905391932,19.206224822550347,-1107.0922657166427,1.109172045804804,33.42506086610434
2636,659.0,-1126.3760282099247,19.283621709940352,-1107.0924064999842,1.1182551272989392,33.43310889540073
2637,659.25,-1126.4530835151672,19.360592627375645,-1107.0924908877917,1.1276776465755232,33.441127308159615
2638,659.5,-1126.5279857367277,19.435430377007155,-1107.0925553597206,1.137328454919514,33.449127078668084
2639,659.75,-1126.5995085909963,19.50693294158168,-1107.0925756494146,1.1471006769015495,33.457118434940135
2640,660.0,-1126.6669564023614,19.574344806049893,-1107.0926115963116,1.156892983372806,33.465110769815894
2641,660.25,-1126.7298611998558,19.63728080036016,-1107.0925803994955,1.1666105566138874,33.473112586352514
2642,660.5,-1126.7881907075644,19.695640501470475,-1107.0925502060938,1.176165692001711,33.48113148029473
2643,660.75,-1126.8420733436942,19.749524885686004,-1107.0925484580082,1.1854781226617017,33.489174148864166
2644,661.0,-1126.8916549384594,19.799168771345556,-1107.0924861671137,1.1944750397305515,33.49724642636104
2645,661.25,-1126.9373761042953,19.844886509782636,-1107.0924895945127,1.2030909424126963,33.50535333342909
2646,661.5,-1126.9794925227761,19.88703493192482,-1107.0924575908514,1.2112672628606245,33.513499142085344
2647,661.75,-1127.0184025913477,19.92599319564979,-1107.0924093956978,1.2189519969039877,33.521687436424074
2648,662.0,-1127.054527245462,19.962144792908873,-1107.092382452553,1.2260992894201064,33.529921177181215
2649,662.25,-1127.0882199853659,19.995867159300943,-1107.0923528260648,1.2326690207746525,33.538202758329575
2650,662.5,-1127.1198912933469,20.027531833695797,-1107.092359459651,1.2386263649173563,33.546534066271576
2651,662.75,-1127.1498181894422,20.057507965651276,-1107.092310223791,1.2439413750700186,33.55491653391773
2652,663.0,-1127.178449653089,20.086160986421916,-1107.0922886666672,1.2485885884048615,33.56335118810372
2653,663.25,-1127.2061285227537,20.113855532224907,-1107.0922729905287,1.2525466796657596,33.57183869285969
2654,663.5,-1127.2331915572286,20.140960585958283,-1107.0922309712703,1.2557981574184403,33.58037938731405
2655,663.75,-1127.2600537016988,20.167850159017654,-1107.092203542681,1.2583291041526634,33.588973318396064
2656,664.0,-1127.2870863303542,20.19490173248484,-1107.0921845978694,1.260128966717536,33.59762026703867
2657,664.25,-1127.3146416321397,20.222493772882387,-1107.0921478592572,1.2611903856307969,33.60631977152642
2658,664.5,-1127.3431311249733,20.25100065589011,-1107.0921304690833,1.2615090778952125,33.61507114876657
2659,664.75,-1127.372887916863,20.28077958102525,-1107.0921083358378,1.2610837640540267,33.623873507845325
2660,665.0,-1127.404238395393,20.31215781858454,-1107.0920805768083,1.2599161513432389,33.63272576081605
2661,665.25,-1127.4374689087272,20.345421186928874,-1107.0920477217983,1.2580109601773333,33.6416266331253
2662,665.5,-1127.4728286489844,20.380795074593777,-1107.0920335743906,1.2553759986504953,33.65057466713805
2663,665.75,-1127.5104602649808,20.418425462894795,-1107.092034802086,1.2520222901277027,33.65956822680911
2664,666.0,-1127.550405755639,20.45836232639196,-1107.092043429247,1.2479642484852125,33.66860549753942
2665,666.25,-1127.5925907343626,20.500539934397704,-1107.092050799965,1.2432198991561043,33.67768448442547
2666,666.5,-1127.636829674244,20.544759813058604,-1107.0920698611853,1.2378111396184006,33.68680301328272
2667,666.75,-1127.6827696114779,20.59067558555928,-1107.0920940259186,1.2317640512276242,33.69595872665951
2668,667.0,-1127.7299238070846,20.637772098426346,-1107.0921517086583,1.2251092561935815,33.70514907950686
2669,667.25,-1127.7775511667132,20.685353898982363,-1107.0921972677309,1.2178823162641663,33.71437133726021
2670,667.5,-1127.8248179331422,20.73254347011018,-1107.092274463032,1.2101241469451929,33.723622575686825
2671,667.75,-1127.870653219521,20.778284066889345,-1107.0923691526316,1.2018814551862802,33.732899680409965
2672,668.0,-1127.9138100221753,20.821359744140853,-1107.0924502780344,1.1932071665553494,33.74219935310049
2673,668.25,-1127.9529728665948,20.860422557200533,-1107.0925503093943,1.1841608162811395,33.751518119977206
2674,668.5,-1127.9866745397449,20.89403405284631,-1107.0926404868985,1.1748089363170924,33.76085234566839
2675,668.75,-1128.013456337154,20.920734106125067,-1107.0927222310288,1.1652253987761536,33.77019825284295
2676,669.0,-1128.0319625139236,20.939116350177613,-1107.0928461637461,1.15549154426577,33.77955195280558
2677,669.25,-1128.0408324822783,20.947920167720458,-1107.092912314558,1.1456961241272412,33.7889094874954
2678,669.5,-1128.039118014276,20.94614963074903,-1107.092968383527,1.1359349316594072,33.79826688506912
2679,669.75,-1128.0261957198381,20.933197520237957,-1107.0929981996003,1.1263101568605645,33.807620225086204
2680,670.0,-1128.001930885017,20.908961255151446,-1107.0929696298654,1.1169293776043794,33.816965714211754
2681,670.25,-1127.966825708747,20.873938472441477,-1107.0928872363054,1.107904225069018,33.82629976865823
2682,670.5,-1127.9221041947603,20.829288470790956,-1107.0928157239694,1.0993486410742748,33.83561910208542
2683,670.75,-1127.8695001080632,20.77684945463455,-1107.0926506534286,1.091376812341002,33.84492081202992
2684,671.0,-1127.8115767240524,20.71909618940571,-1107.0924805346467,1.084100743651472,33.854202462252076
2685,671.25,-1127.7513025701046,20.659018512432223,-1107.0922840576725,1.0776275834022955,33.863462156667055
2686,671.5,-1127.691998951137,20.59994689336264,-1107.0920520577745,1.0720567892510506,33.872698596148034
2687,671.75,-1127.6371766626835,20.54533729127377,-1107.0918393714096,1.067477243350905,33.88191111773318
2688,672.0,-1127.5901788175106,20.498506555731478,-1107.0916722617792,1.0639643805860253,33.89109970241229
2689,672.25,-1127.5538677424192,20.462348563319008,-1107.0915191791003,1.06157754610948,33.90026495901036
2690,672.5,-1127.530535966158,20.439074119606992,-1107.0914618465508,1.0603578251281667,33.90940808119654
2691,672.75,-1127.5214339196682,20.43000949206283,-1107.0914244276053,1.0603264431951536,33.91853077167821
2692,673.0,-1127.5269574075937,20.435486597723393,-1107.0914708098703,1.0614839543358499,33.927635139892985
2693,673.25,-1127.5464276522398,20.454837805144585,-1107.0915898470953,1.0638102027575047,33.93672358898135
2694,673.5,-1127.578214161098,20.486491611413175,-1107.0917225496848,1.0672651155901807,33.94579868070872
2695,673.75,-1127.620064906776,20.52816141565226,-1107.0919034911237,1.0717902509416448,33.95486301337511
2696,674.0,-1127.6691747009754,20.57709585306061,-1107.0920788479148,1.07731095571119,33.963919100535854
2697,674.25,-1127.7226139307022,20.630354128610552,-1107.0922598020916,1.083738999433844,33.97296926116544
2698,674.5,-1127.7774762436748,20.685066296979965,-1107.0924099466947,1.090975409727458,33.98201553697395
2699,674.75,-1127.8312088623643,20.738653589948854,-1107.0925552724154,1.0989133648561005,33.99105963048565
2700,675.0,-1127.8816478773952,20.788997599271664,-1107.0926502781235,1.107441043623935,34.00010286595689
2701,675.25,-1127.9272160455585,20.834547261819434,-1107.092668783739,1.1164443087308726,34.00914617265209
2702,675.5,-1127.9670476019382,20.874356766522183,-1107.092690835416,1.1258091586207677,34.0181900835118
2703,675.75,-1128.0007275417447,20.908066866997313,-1107.0926606747473,1.1354237948422494,34.027234753078055
2704,676.0,-1128.0284631550312,20.935844092093554,-1107.0926190629377,1.1451803869663626,34.03627998689033
2705,676.25,-1128.0508142262697,20.958282830852312,-1107.0925313954174,1.1549764389856219,34.04532527838254
2706,676.5,-1128.0687476918101,20.976294610244913,-1107.0924530815653,1.1647157990971582,34.05436985115703
2707,676.75,-1128.083369024098,20.990996711871006,-1107.0923723122269,1.174309334971348,34.06341270287434
2708,677.0,-1128.095899231732,21.003601613173213,-1107.0922976185586,1.183675310276758,34.07245264920902
2709,677.25,-1128.1075095385313,21.015318345628113,-1107.092191192903,1.1927394634258095,34.08148836314326
2710,677.5,-1128.1194267347455,21.027276344382887,-1107.0921503903626,1.2014348787367726,34.090518411825634
2711,677.75,-1128.1325384750962,21.040471159768504,-1107.0920673153278,1.2097016662059286,34.09954128805431
2712,678.0,-1128.1477668210864,21.055732519236436,-1107.09203430185,1.2174865602020586,34.108555437296815
2713,678.25,-1128.1657091379166,21.073706807598054,-1107.0920023303186,1.2247425373983627,34.117559279646784
2714,678.5,-1128.1868349313736,21.094850800792386,-1107.0919841305813,1.2314283886815969,34.12655123034618
2715,678.75,-1128.2114064022899,21.119439433540656,-1107.0919669687491,1.2375082810500955,34.13552971493061
2716,679.0,-1128.2395641505718,21.14758150720532,-1107.0919826433665,1.2429513464920152,34.144493183972905
2717,679.25,-1128.2712254598737,21.179237423233246,-1107.0919880366405,1.247731270750097,34.153440121598415
2718,679.5,-1128.3062369599938,21.21424447615257,-1107.0919924838413,1.251825942460854,34.16236905745975
